Season,Date,Complex,Usage,Occupants,Max Beds,% Occupied,SqFt,Usage/SqFt,Usage/Occupant,[Maximum Air Temperature(°„F)],[Minimum Air Temperature(°„F)], [Maximum Relative Humidity(%)], [Minimum Relative Humidity(%)], [Avg  temp(°„F)], [Avg Humidity(%)]
Summer,06/22/14,Forest Quad,6773.84302,211,1046,20.2%,289014,0.023437768,32.10352142,89,70.1,85.2,40.74,79.55,62.97
Summer,06/23/14,Forest Quad,7300.799905,208,1046,19.9%,289014,0.02526106,35.09999954,89.5,69.05,92.7,44.29,79.275,68.495
Summer,06/24/14,Forest Quad,7205.30188,208,1046,19.9%,289014,0.024930633,34.64087442,81.6,68.39,92.5,62.45,74.995,77.475
Summer,06/25/14,Forest Quad,7134.697523,208,1046,19.9%,289014,0.024686339,34.3014304,87.1,67.26,93.3,36.99,77.18,65.145
Summer,06/26/14,Forest Quad,7056.735035,208,1046,19.9%,289014,0.024416585,33.92661074,88.3,66.6,87.9,36.93,77.45,62.415
Summer,06/27/14,Forest Quad,6977.84586,119,1046,11.4%,289014,0.024143626,58.63736017,88.2,67.14,91.4,42.77,77.67,67.085
Summer,06/28/14,Forest Quad,6634.9346,100,1046,9.6%,289014,0.022957139,66.349346,84.2,68.75,93.2,59.13,76.475,76.165
Summer,06/29/14,Forest Quad,6876.295628,98,1046,9.4%,289014,0.023792258,70.16628192,81.6,69.64,91.3,62.41,75.62,76.855
Summer,06/30/14,Forest Quad,6943.761733,98,1046,9.4%,289014,0.024025693,70.85471156,88,68.01,92,59.65,78.005,75.825
Summer,07/01/14,Forest Quad,6756.212358,98,1046,9.4%,289014,0.023376765,68.94094243,89,66.85,91.5,44.66,77.925,68.08
Summer,07/02/14,Forest Quad,6869.897344,98,1046,9.4%,289014,0.02377012,70.10099331,82.6,64.58,92.7,41.84,73.59,67.27
Summer,07/03/14,Forest Quad,6252.967731,98,1046,9.4%,289014,0.021635518,63.80579318,73,58.8,88.8,46.43,65.9,67.615
Summer,07/04/14,Forest Quad,5976.254813,98,1046,9.4%,289014,0.020678081,60.98219197,79.7,55.77,90.9,30.39,67.735,60.645
Summer,07/05/14,Forest Quad,5944.843066,98,1046,9.4%,289014,0.020569395,60.66166394,81.2,56,84.4,30.82,68.6,57.61
Summer,07/06/14,Forest Quad,6025.797089,97,1046,9.3%,289014,0.020849499,62.12161947,84.7,64.22,83.5,42.34,74.46,62.92
Summer,07/07/14,Forest Quad,6890.095828,97,1046,9.3%,289014,0.023840007,71.03191575,82.2,67.73,92.7,57.46,74.965,75.08
Summer,07/08/14,Forest Quad,6843.71578,97,1046,9.3%,289014,0.02367953,70.55377093,83.3,68.09,93.5,46.98,75.695,70.24
Summer,07/09/14,Forest Quad,6957.623216,97,1046,9.3%,289014,0.024073655,71.72807439,82.4,63.03,90,39.25,72.715,64.625
Summer,07/10/14,Forest Quad,6963.82132,94,1046,9.0%,289014,0.0240951,74.08320553,81,60.89,86.7,34.74,70.945,60.72
Summer,07/11/14,Forest Quad,6844.319332,94,1046,9.0%,289014,0.023681619,72.81190778,84.8,58.62,84.4,34.31,71.71,59.355
Summer,07/12/14,Forest Quad,6616.839163,94,1046,9.0%,289014,0.022894528,70.39190599,82,67.68,86.9,59.44,74.84,73.17
Summer,07/13/14,Forest Quad,6694.371454,246,1046,23.5%,289014,0.023162793,27.21289209,89.8,72.5,87.6,50.07,81.15,68.835
Summer,07/14/14,Forest Quad,7203.657538,246,1046,23.5%,289014,0.024924943,29.28316072,85.5,66.11,94,47.74,75.805,70.87
Summer,07/15/14,Forest Quad,7337.324042,246,1046,23.5%,289014,0.025387435,29.8265205,72.4,57.19,92.6,43.61,64.795,68.105
Summer,07/16/14,Forest Quad,7305.930718,246,1046,23.5%,289014,0.025278813,29.69890536,73.8,54.75,87,39.42,64.275,63.21
Summer,07/17/14,Forest Quad,7288.604319,246,1046,23.5%,289014,0.025218862,29.62847284,77.7,53.38,91.8,32.78,65.54,62.29
Summer,07/18/14,Forest Quad,7088.856286,246,1046,23.5%,289014,0.024527726,28.81648897,79.6,57.13,81.3,38.29,68.365,59.795
Summer,07/19/14,Forest Quad,6591.728329,94,1046,9.0%,289014,0.022807644,70.12476946,75.2,55.69,93,56.78,65.445,74.89
Summer,07/20/14,Forest Quad,6756.865477,8,1046,0.8%,289014,0.023379025,844.6081846,83,59.68,91.7,40.41,71.34,66.055
Summer,07/21/14,Forest Quad,6999.647404,16,1046,1.5%,289014,0.02421906,437.4779627,86.3,62.55,89.6,34.31,74.425,61.955
Summer,07/22/14,Forest Quad,6923.149136,16,1046,1.5%,289014,0.023954373,432.696821,89.6,65.17,90.2,36.62,77.385,63.41
Summer,07/23/14,Forest Quad,6829.332973,8,1046,0.8%,289014,0.023629765,853.6666216,79.6,64.15,92,65.53,71.875,78.765
Summer,07/24/14,Forest Quad,6690.027224,8,1046,0.8%,289014,0.023147762,836.2534029,77.4,58.19,91.3,37.92,67.795,64.61
Summer,07/25/14,Forest Quad,6533.540563,8,1046,0.8%,289014,0.022606312,816.6925704,76.3,54.38,91,41.07,65.34,66.035
Summer,07/26/14,Forest Quad,6342.034832,8,1046,0.8%,289014,0.021943694,792.7543541,87.1,66.06,92.5,59.75,76.58,76.125
Summer,07/27/14,Forest Quad,6151.123771,8,1046,0.8%,289014,0.021283134,768.8904714,86.3,67.42,94.3,45.35,76.86,69.825
Summer,07/28/14,Forest Quad,6238.532775,8,1046,0.8%,289014,0.021585573,779.8165969,75.4,56.99,84.5,46.22,66.195,65.36
Summer,07/29/14,Forest Quad,5392.98477,8,1046,0.8%,289014,0.018659943,674.1230963,76.3,53.72,83,43.56,65.01,63.28
Summer,07/30/14,Forest Quad,5409.139104,8,1046,0.8%,289014,0.018715838,676.142388,80,58.19,88.5,42.4,69.095,65.45
Summer,07/31/14,Forest Quad,5653.746952,8,1046,0.8%,289014,0.019562191,706.718369,83.2,59.86,92.9,35.4,71.53,64.15
Summer,08/01/14,Forest Quad,5617.256306,8,1046,0.8%,289014,0.019435931,702.1570382,83.6,61.41,92.7,37.69,72.505,65.195
Summer,08/02/14,Forest Quad,5206.789003,8,1046,0.8%,289014,0.018015698,650.8486254,82.4,62.24,87.8,42.96,72.32,65.38
Summer,08/03/14,Forest Quad,5223.151443,0,1046,0.0%,289014,0.018072313,null,85.3,60.94,90.6,30.95,73.12,60.775
Summer,08/04/14,Forest Quad,5689.872567,0,1046,0.0%,289014,0.019687187,null,85.8,60.52,91.5,32.18,73.16,61.84
Summer,08/05/14,Forest Quad,5800.575323,0,1046,0.0%,289014,0.020070223,null,84,62.43,92.6,47.84,73.215,70.22
Summer,08/06/14,Forest Quad,5794.589152,0,1046,0.0%,289014,0.02004951,null,80.7,65.16,94.2,57.43,72.93,75.815
Summer,08/07/14,Forest Quad,5732.593374,0,1046,0.0%,289014,0.019835002,null,78.7,64.92,90.9,51.23,71.81,71.065
Summer,08/08/14,Forest Quad,5690.509429,0,1046,0.0%,289014,0.01968939,null,70.1,62.84,92.5,66.51,66.47,79.505
Summer,08/09/14,Forest Quad,5398.872612,0,1046,0.0%,289014,0.018680315,null,79.8,65.28,92.3,69.24,72.54,80.77
Summer,08/10/14,Forest Quad,5449.108651,0,1046,0.0%,289014,0.018854134,null,78.1,69.27,92.9,79.3,73.685,86.1
Summer,08/11/14,Forest Quad,6014.604644,0,1046,0.0%,289014,0.020810773,null,80.6,68.73,94.4,64.66,74.665,79.53
Summer,08/12/14,Forest Quad,6061.624788,0,1046,0.0%,289014,0.020973464,null,75.7,61.17,92.1,45.22,68.435,68.66
Summer,08/13/14,Forest Quad,6154.334327,0,1046,0.0%,289014,0.021294243,null,80.4,56.29,93.5,32.74,68.345,63.12
Summer,08/14/14,Forest Quad,6095.199219,0,1046,0.0%,289014,0.021089633,null,82.2,63.15,79.2,44.06,72.675,61.63
Summer,08/15/14,Forest Quad,6203.818998,0,1046,0.0%,289014,0.021465462,null,76.1,52.36,88.5,17.52,64.23,53.01
Summer,08/16/14,Forest Quad,5998.355656,0,1046,0.0%,289014,0.02075455,null,77.9,59.56,84.9,64.13,68.73,74.515
Summer,08/17/14,Forest Quad,6872.961216,1025,1046,98.0%,289014,0.023780721,6.705328016,,,,,,
Summer,08/18/14,Forest Quad,7696.619694,1025,1046,98.0%,289014,0.026630612,7.508897263,,,,,,
