7/10/2014,Ashton,1,4609.44893,238,-0.011128149,-0.807400939,0,0,0,1,,,
7/11/2014,Ashton,1,4570.520863,238,0.109345112,-0.981447,0,0,0,1,,,
7/12/2014,Ashton,1,4875.134099,238,0.602261855,0.780052145,0,0,0,1,,,
7/13/2014,Ashton,1,5461.127903,236,1.595969409,0.227312457,0,0,0,1,,,
7/14/2014,Ashton,1,5577.878876,236,0.754231394,0.48678772,0,0,0,1,,,
7/15/2014,Ashton,1,5148.863958,236,-0.979638681,0.134232878,0,0,0,1,,,
7/16/2014,Ashton,1,4693.07096,236,-1.061529003,-0.489910322,0,0,0,1,,,
7/17/2014,Ashton,1,4471.936386,236,-0.862315048,-0.607216092,0,0,0,1,,,
7/18/2014,Ashton,1,3979.655689,236,-0.417430128,-0.92534424,0,0,0,1,,,
7/19/2014,Ashton,1,3844.961369,236,-0.87727578,0.999362932,0,0,0,1,,,
7/20/2014,Ashton,1,4228.573697,231,0.051076999,-0.127154979,0,0,0,1,,,
7/21/2014,Ashton,1,4410.814307,231,0.536907079,-0.649930693,0,0,0,1,,,
7/22/2014,Ashton,1,4843.377749,231,1.003051986,-0.464409068,0,0,0,1,,,
7/23/2014,Ashton,1,4798.972114,231,0.135329541,1.493449735,0,0,0,1,,,
7/24/2014,Ashton,1,4155.276031,231,-0.507194519,-0.311401542,0,0,0,1,,,
7/25/2014,Ashton,1,3979.446688,231,-0.893811325,-0.129705104,0,0,0,1,,,
7/26/2014,Ashton,1,4557.082979,231,0.876279469,1.156833178,0,0,0,1,,,
7/27/2014,Ashton,1,4691.810101,231,0.920374257,0.353543666,0,0,0,1,,,
7/28/2014,Ashton,1,4021.01252,231,-0.759164739,-0.215771838,0,0,0,1,,,
7/29/2014,Ashton,1,3686.828432,231,-0.945780183,-0.480984883,0,0,0,1,,,
7/30/2014,Ashton,1,3991.918555,231,-0.302468716,-0.204296273,0,0,0,1,,,
7/31/2014,Ashton,1,4288.836805,231,0.080998463,-0.370054427,0,0,0,1,,,
8/1/2014,Ashton,1,4305.838914,231,0.234542815,-0.236810373,0,0,0,1,,,
8/2/2014,Ashton,1,3952.787238,231,0.205408759,-0.213221712,0,0,0,1,,,
8/3/2014,Ashton,1,3829.136425,69,0.331393868,-0.800388094,0,0,0,1,,,
8/4/2014,Ashton,1,4291.642745,69,0.337693124,-0.664593915,0,0,0,1,,,
8/5/2014,Ashton,1,4309.165371,69,0.3463546,0.403908643,0,0,0,1,,,
8/6/2014,Ashton,1,4389.928781,69,0.301472405,1.117306234,0,0,0,1,,,
8/7/2014,Ashton,1,4052.756487,69,0.125093251,0.511651443,0,0,0,1,,,
8/8/2014,Ashton,1,3736.766709,69,-0.715857357,1.587804376,0,0,0,1,,,
8/9/2014,Ashton,1,3490.767551,69,0.240054664,1.74909981,0,0,0,1,,,
8/10/2014,Ashton,1,3547.136654,0,0.420370852,2.428708239,0,0,0,1,,,
8/11/2014,Ashton,1,3703.919491,0,0.574702612,1.590992033,0,0,0,1,,,
8/12/2014,Ashton,1,3383.506934,0,-0.406406431,0.204998859,0,0,0,1,,,
8/13/2014,Ashton,1,3369.353602,0,-0.420579756,-0.501385887,0,0,0,1,,,
8/14/2014,Ashton,1,3591.526627,0,0.261314651,-0.691370232,0,0,0,1,,,
8/15/2014,Ashton,1,3459.535544,0,-1.068615665,-1.790474294,0,0,0,1,,,
8/16/2014,Ashton,1,3474.60061,0,-0.359949422,0.95154808,0,0,0,1,,,
5/11/2014,Briscoe Quad,2,4972.850609,6,-0.078845146,0.600905833,0,0,1,0,,,
5/12/2014,Briscoe Quad,2,4786.607802,6,0.44163084,0.871219129,0,0,1,0,,,
5/13/2014,Briscoe Quad,2,4390.305211,6,-0.307193157,0.750725702,0,0,1,0,,,
5/14/2014,Briscoe Quad,2,3961.137537,6,-2.339490461,2.7857258,0,0,1,0,,,
5/15/2014,Briscoe Quad,2,3745.487333,6,-3.222173637,0.785152396,0,0,1,0,,,
5/16/2014,Briscoe Quad,2,3610.915729,6,-3.296189889,0.298715969,0,0,1,0,,,
5/17/2014,Briscoe Quad,2,3386.674639,6,-3.345009119,-0.697745545,0,0,1,0,,,
5/18/2014,Briscoe Quad,2,3401.323816,6,-2.885950875,-0.964233653,0,0,1,0,,,
5/19/2014,Briscoe Quad,2,3752.085605,6,-1.963897352,-1.777723667,0,0,1,0,,,
5/20/2014,Briscoe Quad,2,3919.200556,6,-0.20876729,-0.727709519,0,0,1,0,,,
5/21/2014,Briscoe Quad,2,4374.658689,6,0.555804845,0.503363535,0,0,1,0,,,
5/22/2014,Briscoe Quad,2,5781.883088,6,-0.276484287,-0.769149057,0,0,1,0,,,
5/23/2014,Briscoe Quad,2,5639.571524,6,-0.819007666,-1.349940125,0,0,1,0,,,
5/24/2014,Briscoe Quad,2,5297.374659,6,-1.009560145,-1.439194516,0,0,1,0,,,
5/25/2014,Briscoe Quad,2,5291.967144,6,-0.389870886,-1.505497777,0,0,1,0,,,
5/26/2014,Briscoe Quad,2,5430.738621,6,0.190448027,-0.543462956,0,0,1,0,,,
5/27/2014,Briscoe Quad,2,5573.520226,6,0.71407364,-0.360491456,0,0,1,0,,,
5/28/2014,Briscoe Quad,2,5230.879636,6,0.504623395,-0.450383378,0,0,1,0,,,
5/29/2014,Briscoe Quad,2,5471.857638,6,0.497536732,0.247075929,0,0,1,0,,,
5/30/2014,Briscoe Quad,2,5421.134819,6,0.80147581,-0.356666268,0,0,1,0,,,
5/31/2014,Briscoe Quad,2,5343.4451,6,0.519584126,-2.729557986,0,0,1,0,,,
6/1/2014,Briscoe Quad,2,5385.165918,7,0.476276745,-0.112491758,0,0,1,0,,,
6/2/2014,Briscoe Quad,2,5623.680994,7,0.027454791,1.976060974,0,0,1,0,,,
6/3/2014,Briscoe Quad,2,5440.855329,7,0.866830585,0.034140455,0,0,1,0,,,
6/4/2014,Briscoe Quad,2,5210.438272,7,0.306984253,0.899270509,0,0,1,0,,,
6/5/2014,Briscoe Quad,2,5459.959703,7,-0.515855996,-0.989734908,0,0,1,0,,,
6/6/2014,Briscoe Quad,2,5522.205876,7,-0.318216854,-1.159318249,0,0,1,0,,,
